OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,TELEPHONE,TYPE,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REGULATED,CNTRL_AREA,PLAN_AREA,HOLDING_CO,SUMMR_PEAK,WINTR_PEAK,SUMMER_CAP,WINTER_CAP,NET_GEN,PURCHASED,NET_EX,RETAIL_MWH,WSALE_MWH,TOTAL_MWH,TRANS_MWH,CUSTOMERS,YEAR,Shape__Are,Shape__Len,IPM_Region,ID_2
"2213","5605",EASTERN IOWA LIGHT & POWER COOP,EAST 5TH & SYCAMORE,WILTON,IA,"52778",(563) 732-2211,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.iowarec.org/media/cms/IAEC_MemberCoopMap_Jan2019_C2E12EB6D1D20.png",2021/10/06,OTHER,2019/05/01,http://www.easterniowa.com/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,EASTERN IOWA LIGHT & POWER COOP,115.000000000000000,86.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","592358","0","545184","24893","592358","0","23781","2020",0.946984225849292,6.870151860615550,MIS_IL,"9"
"2229","56697",AMEREN ILLINOIS COMPANY,NOT AVAILABLE,NOT AVAILABLE,IL,NOT AVAILABLE,NOT AVAILABLE,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","https://outagemap.ameren.com/, https://www.indianaec.org/wp-content/uploads/2018/11/IEC_CoopMap_RegulatoryCompliance-10.25.18-1.jpg",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,AMEREN ILLINOIS COMPANY,8154.000000000000000,6619.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","8426933","0","7824543","211739","8426933","0","1225202","2020",12.182080819302000,22.990283806276999,MIS_IL,"9"
"2244","5748",ELECTRIC ENERGY INC,P O BOX 165,JOPPA,IL,"62953",NOT AVAILABLE,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"ELECTRIC ENERGY, INC.","ELECTRIC ENERGY, INC.",ELECTRIC ENERGY INC,-999999.000000000000000,-999999.000000000000000,948.000000000000000,1002.000000000000000,"4106045","0","0","0","4106045","4106045","0","-999999","2020",0.133936098003687,1.640772577816310,MIS_IL,"9"
"2309","6141",CITY OF FAIRFIELD- (IL),109 N E SECOND STREET,FAIRFIELD,IL,"62837",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF FAIRFIELD- (IL),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"30554","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000769924112092,0.260866222162338,MIS_IL,"9"
"2327","6192",CITY OF FARMER CITY - (IL),105 S MAIN STREET,FARMER CITY,IL,"61842",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF FARMER CITY - (IL),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"19186","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.110931690050620,1.532046048351170,MIS_IL,"9"
"2356","6417",CITY OF FLORA - (IL),131 E. 2ND,FLORA,IL,"62839",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF FLORA - (IL),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"101064","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000609544275221,0.229087688236311,MIS_IL,"9"
"2409","6764",VILLAGE OF FREEBURG - (IL),14 SOUTHGATE DRIVE,FREEBURG,IL,"62243",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,VILLAGE OF FREEBURG - (IL),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"37632","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.180183396799066,1.901543058396130,MIS_IL,"9"
"2527","7633",VILLAGE OF GREENUP - (IL),NOT AVAILABLE,NOT AVAILABLE,IL,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,VILLAGE OF GREENUP - (IL),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"16764","-999999","-999999","-999999","-999999","-999999","-999999","920","2020",0.093803172450635,1.332251053184070,MIS_IL,"9"
"2669","8824",M J M ELECTRIC COOPERATIVE INC,NOT AVAILABLE,NOT AVAILABLE,IL,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://outages.aiec.coop/outages/maps",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,M J M ELECTRIC COOPERATIVE INC,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"129522","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.352605863122108,4.137744560462200,MIS_IL,"9"
"2713","9209",ILLINOIS RURAL ELECTRIC COOP,2 SOUTH MAIN STREET,WINCHESTER,IL,"62694",NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://outages.aiec.coop/outages/maps",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,ILLINOIS RURAL ELECTRIC COOP,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"182896","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.666837463260435,5.196912806810780,MIS_IL,"9"
"2727","9417",INTERSTATE POWER AND LIGHT CO,200 FIRST STREET SE,CEDAR RAPIDS,IA,"52401",(319) 786-4411,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://outagemap.alliantenergy.com/external/default.html",2021/10/06,OTHER,2018/10/12,http://www.alliantenergy.com/,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,ALLIANT ENERGY CORP,2950.000000000000000,2309.000000000000000,4102.600000000000364,4288.199999999999818,"12335282","6005034","0","13864405","4390540","18340316","0","494552","2020",10.623999519345000,32.670841534273798,MIS_IL,"9"
"2747","9603",CITY OF JACKSON - (MO),101 COURT STREET,JACKSON,MO,"63755",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF JACKSON - (MO),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"117496","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.154432797897471,1.982090376303180,MIS_IL,"9"
"2748","9605",JACKSON PURCHASE ENERGY CORPORATION,NOT AVAILABLE,PADUCAH,KY,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2021/10/06,OTHER,2018/10/12,http://www.jpenergy.com/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,JACKSON PURCHASE ENERGY CORPORATION,136.000000000000000,119.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","605367","0","575139","-999999","605367","0","30199","2020",0.241549371974770,5.918559462427640,MIS_IL,"9"
"2767","97",ADAMS ELECTRIC COOP,NOT AVAILABLE,NOT AVAILABLE,IL,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://outages.aiec.coop/outages/maps",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,ADAMS ELECTRIC COOP,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"171232","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.420043022402524,3.177206401493620,MIS_IL,"9"
"2787","9964",KENERGY CORP,NOT AVAILABLE,OWENSBORO,KY,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2021/10/06,OTHER,2018/10/12,http://www.kenergycorp.com/,REGULATED,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,KENERGY CORP,1105.000000000000000,1103.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","8303489","0","8254577","-999999","8303489","0","58309","2020",0.767968675343809,15.377023728538900,MIS_IL,"9"
"2788","9973",CITY OF KAHOKA,250 NORTH MORGAN ST,KAHOKA,MO,"63445",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF KAHOKA,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"21541","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.140684901499526,1.722870805826000,MIS_IL,"9"
"2827","6425",FLORA UTILITIES,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,FLORA UTILITIES,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"19158","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000607801674505,0.207466150752548,MIS_IL,"9"
"2834","198",CITY OF ALTON,NOT AVAILABLE,NOT AVAILABLE,IA,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF ALTON,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"11237","-999999","-999999","-999999","-999999","-999999","-999999","582","2020",0.014949233337347,1.728377787202180,MIS_IL,"9"
"2870","2776",CAIRO PUBLIC UTILITY COMPANY,NOT AVAILABLE,NOT AVAILABLE,IL,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CAIRO PUBLIC UTILITY COMPANY,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"53863","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000508525278974,0.214056990401551,MIS_IL,"9"
"2904","8573",CITY OF HIGHLAND,1115 BROADWAY,HIGHLAND,IL,"62249",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2022/06/03,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF HIGHLAND,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"120610","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.002862068722607,0.402854642749832,MIS_IL,"9"
"25","10171",KENTUCKY UTILITIES CO,ONE QUALITY STREET,LEXINGTON,KY,"40507",(800) 981-0600,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2021/10/06,OTHER,2018/10/12,https://lge-ku.com/,REGULATED,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,LOUISVILLE GAS & ELECTRIC AND KENTUCKY UTILITIES,PPL CORPORATION,3567.000000000000000,3639.000000000000000,3302.500000000000000,3407.500000000000000,"18311838","1274571","435269","17465718","1425929","20021678","0","560922","2020",1.130176096138480,78.512742411598694,MIS_INKY,"10"
"35","1028",TOWN OF AVILLA - (IN),NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,TOWN OF AVILLA - (IN),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"34031","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.116409019399498,1.441995153142730,MIS_INKY,"10"
"43","10330",TOWN OF KINGSFORD HEIGHTS,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,TOWN OF KINGSFORD HEIGHTS,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"6287","-999999","-999999","-999999","-999999","-999999","-999999","506","2020",0.168803087950437,1.793162094762050,MIS_INKY,"10"
"53","10407",TOWN OF KNIGHTSTOWN - (IN),NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2017/11/06,NOT AVAILABLE,NOT AVAILABLE,"PJM INTERCONNECTION, LLC",NOT AVAILABLE,TOWN OF KNIGHTSTOWN - (IN),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"19200","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.000425689305530,0.401356020913040,MIS_INKY,"10"
"57","10448",KOSCIUSKO COUNTY RURAL E M C,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.indianaec.org/wp-content/uploads/2018/11/IEC_CoopMap_RegulatoryCompliance-10.25.18-1.jpg",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..","WABASH VALLEY POWER ASSOCIATION, INC.",KOSCIUSKO COUNTY RURAL E M C,87.000000000000000,67.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","477555","0","456720","-999999","477555","0","18493","2020",0.146640596001589,1.977065114356990,MIS_INKY,"10"
"75","10562",LAGRANGE COUNTY RURAL E M C,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.indianaec.org/wp-content/uploads/2018/11/IEC_CoopMap_RegulatoryCompliance-10.25.18-1.jpg",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..","WABASH VALLEY POWER ASSOCIATION, INC.",LAGRANGE COUNTY RURAL E M C,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"97937","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.112035661779601,1.544162374856250,MIS_INKY,"10"
"76","10568",TOWN OF LADOGA - (IN),NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,TOWN OF LADOGA - (IN),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"7545","-999999","-999999","-999999","-999999","-999999","-999999","623","2020",0.138157575150217,1.491906170504240,MIS_INKY,"10"
"129","10798",LAWRENCEBURG MUNICIPAL UTILS,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,LAWRENCEBURG MUNICIPAL UTILS,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"142992","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.082958973651557,1.368019554678610,MIS_INKY,"10"
"150","10961",CITY OF LEWISVILLE - (IN),NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2017/11/06,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF LEWISVILLE - (IN),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"2392","-999999","-999999","-999999","-999999","-999999","-999999","222","2020",0.107759190699880,1.370856570836510,MIS_INKY,"10"
"171","11055",CITY OF LINTON - (IN),NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF LINTON - (IN),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"58428","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.001314644983722,0.245638909993200,MIS_INKY,"10"
"188","11142",CITY OF LOGANSPORT - (IN),601 EAST BROADWAY,LOGANSPORT,IN,"46947",NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 860, EIA 861, Urban Areas - Cartographic Boundary Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,CITY OF LOGANSPORT - (IN),77.000000000000000,39.000000000000000,-999999.000000000000000,-999999.000000000000000,"0","398641","0","398525","-999999","398641","0","12622","2020",0.003500298692416,0.853552895316442,MIS_INKY,"10"
"192","1119",TOWN OF BAINBRIDGE - (IN),NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, TIGER/Line Shapefiles - U.S. Census",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..",NOT AVAILABLE,TOWN OF BAINBRIDGE - (IN),-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"5698","-999999","-999999","-999999","-999999","-999999","-999999","387","2020",0.131309047402510,1.576928313241480,MIS_INKY,"10"
"206","11249",LOUISVILLE GAS & ELECTRIC CO,220 W MAIN SREET,LOUISVILLE,KY,"40202",NOT AVAILABLE,INVESTOR OWNED,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 860, EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,REGULATED,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,LOUISVILLE GAS & ELECTRIC AND KENTUCKY UTILITIES,PPL CORPORATION,2505.000000000000000,1718.000000000000000,4621.800000000000182,4837.800000000000182,"11483779","1499978","-327852","11008049","1090488","12655905","0","421842","2020",0.196140249913242,4.631407676757810,MIS_INKY,"10"
"246","11488",MADISONVILLE MUNICIPAL UTILS,NOT AVAILABLE,NOT AVAILABLE,KY,NOT AVAILABLE,NOT AVAILABLE,MUNICIPAL,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","EIA 861, http://energy.ky.gov/generation/Documents/Electric_Service_Areas_Legal_Size_Map.pdf",2021/10/06,OTHER,2018/10/12,NOT AVAILABLE,NOT AVAILABLE,LOUISVILLE GAS AND ELECTRIC COMPANY AND KENTUCKY UTILITIES,NOT AVAILABLE,MADISONVILLE MUNICIPAL UTILS,45.000000000000000,43.000000000000000,-999999.000000000000000,-999999.000000000000000,"-999999","262731","0","241249","-999999","262731","0","8356","2020",0.005280840197884,0.554414067212219,MIS_INKY,"10"
"287","11767",MARSHALL COUNTY RURAL E M C,NOT AVAILABLE,NOT AVAILABLE,IN,NOT AVAILABLE,NOT AVAILABLE,COOPERATIVE,USA,"2211","ELECTRIC POWER GENERATION, TRANSMISSION AND DISTRIBUTION","FERC 714, EIA 861, TIGER/Line Shapefiles - U.S. Census, https://www.indianaec.org/wp-content/uploads/2018/11/IEC_CoopMap_RegulatoryCompliance-10.25.18-1.jpg",2021/10/06,OTHER,2019/05/01,NOT AVAILABLE,NOT AVAILABLE,"MIDCONTINENT INDEPENDENT TRANSMISSION SYSTEM OPERATOR, INC..","WABASH VALLEY POWER ASSOCIATION, INC.",MARSHALL COUNTY RURAL E M C,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,-999999.000000000000000,"102882","-999999","-999999","-999999","-999999","-999999","-999999","-999999","2020",0.133335222325968,1.749148707594890,MIS_INKY,"10"
